ID,wav,label
utt_001157,data\RAVDESS\Actor_11\03-01-04-01-01-02-11.wav,sad
utt_001158,data\RAVDESS\Actor_11\03-01-04-01-02-01-11.wav,sad
utt_001159,data\RAVDESS\Actor_11\03-01-04-01-02-02-11.wav,sad
utt_001160,data\RAVDESS\Actor_11\03-01-04-02-01-01-11.wav,sad
utt_001161,data\RAVDESS\Actor_11\03-01-04-02-01-02-11.wav,sad
utt_001162,data\RAVDESS\Actor_11\03-01-04-02-02-01-11.wav,sad
utt_001163,data\RAVDESS\Actor_11\03-01-04-02-02-02-11.wav,sad
utt_001164,data\RAVDESS\Actor_11\03-01-05-01-01-01-11.wav,angry
utt_001165,data\RAVDESS\Actor_11\03-01-05-01-01-02-11.wav,angry
utt_001166,data\RAVDESS\Actor_11\03-01-05-01-02-01-11.wav,angry
utt_001167,data\RAVDESS\Actor_11\03-01-05-01-02-02-11.wav,angry
utt_001168,data\RAVDESS\Actor_11\03-01-05-02-01-01-11.wav,angry
utt_001169,data\RAVDESS\Actor_11\03-01-05-02-01-02-11.wav,angry
utt_001170,data\RAVDESS\Actor_11\03-01-05-02-02-01-11.wav,angry
utt_001171,data\RAVDESS\Actor_11\03-01-05-02-02-02-11.wav,angry
utt_001172,data\RAVDESS\Actor_11\03-01-06-01-01-01-11.wav,fear
utt_001173,data\RAVDESS\Actor_11\03-01-06-01-01-02-11.wav,fear
utt_001174,data\RAVDESS\Actor_11\03-01-06-01-02-01-11.wav,fear
utt_001175,data\RAVDESS\Actor_11\03-01-06-01-02-02-11.wav,fear
utt_001176,data\RAVDESS\Actor_11\03-01-06-02-01-01-11.wav,fear
utt_001177,data\RAVDESS\Actor_11\03-01-06-02-01-02-11.wav,fear
utt_001178,data\RAVDESS\Actor_11\03-01-06-02-02-01-11.wav,fear
utt_001179,data\RAVDESS\Actor_11\03-01-06-02-02-02-11.wav,fear
utt_001180,data\RAVDESS\Actor_11\03-01-07-01-01-01-11.wav,disgust
utt_001181,data\RAVDESS\Actor_11\03-01-07-01-01-02-11.wav,disgust
utt_001182,data\RAVDESS\Actor_11\03-01-07-01-02-01-11.wav,disgust
utt_001183,data\RAVDESS\Actor_11\03-01-07-01-02-02-11.wav,disgust
utt_001184,data\RAVDESS\Actor_11\03-01-07-02-01-01-11.wav,disgust
utt_001185,data\RAVDESS\Actor_11\03-01-07-02-01-02-11.wav,disgust
utt_001186,data\RAVDESS\Actor_11\03-01-07-02-02-01-11.wav,disgust
utt_001187,data\RAVDESS\Actor_11\03-01-07-02-02-02-11.wav,disgust
utt_001188,data\RAVDESS\Actor_11\03-01-08-01-01-01-11.wav,surprise
utt_001189,data\RAVDESS\Actor_11\03-01-08-01-01-02-11.wav,surprise
utt_001190,data\RAVDESS\Actor_11\03-01-08-01-02-01-11.wav,surprise
utt_001191,data\RAVDESS\Actor_11\03-01-08-01-02-02-11.wav,surprise
utt_001192,data\RAVDESS\Actor_11\03-01-08-02-01-01-11.wav,surprise
utt_001193,data\RAVDESS\Actor_11\03-01-08-02-01-02-11.wav,surprise
utt_001194,data\RAVDESS\Actor_11\03-01-08-02-02-01-11.wav,surprise
utt_001195,data\RAVDESS\Actor_11\03-01-08-02-02-02-11.wav,surprise
utt_001196,data\RAVDESS\Actor_12\03-01-01-01-01-01-12.wav,neutral
utt_001197,data\RAVDESS\Actor_12\03-01-01-01-01-02-12.wav,neutral
utt_001198,data\RAVDESS\Actor_12\03-01-01-01-02-01-12.wav,neutral
utt_001199,data\RAVDESS\Actor_12\03-01-01-01-02-02-12.wav,neutral
utt_001200,data\RAVDESS\Actor_12\03-01-02-01-01-01-12.wav,neutral
utt_001201,data\RAVDESS\Actor_12\03-01-02-01-01-02-12.wav,neutral
utt_001202,data\RAVDESS\Actor_12\03-01-02-01-02-01-12.wav,neutral
utt_001203,data\RAVDESS\Actor_12\03-01-02-01-02-02-12.wav,neutral
utt_001204,data\RAVDESS\Actor_12\03-01-02-02-01-01-12.wav,neutral
utt_001205,data\RAVDESS\Actor_12\03-01-02-02-01-02-12.wav,neutral
utt_001206,data\RAVDESS\Actor_12\03-01-02-02-02-01-12.wav,neutral
utt_001207,data\RAVDESS\Actor_12\03-01-02-02-02-02-12.wav,neutral
utt_001208,data\RAVDESS\Actor_12\03-01-03-01-01-01-12.wav,happy
utt_001209,data\RAVDESS\Actor_12\03-01-03-01-01-02-12.wav,happy
utt_001210,data\RAVDESS\Actor_12\03-01-03-01-02-01-12.wav,happy
utt_001211,data\RAVDESS\Actor_12\03-01-03-01-02-02-12.wav,happy
utt_001212,data\RAVDESS\Actor_12\03-01-03-02-01-01-12.wav,happy
utt_001213,data\RAVDESS\Actor_12\03-01-03-02-01-02-12.wav,happy
utt_001214,data\RAVDESS\Actor_12\03-01-03-02-02-01-12.wav,happy
utt_001215,data\RAVDESS\Actor_12\03-01-03-02-02-02-12.wav,happy
utt_001216,data\RAVDESS\Actor_12\03-01-04-01-01-01-12.wav,sad
utt_001217,data\RAVDESS\Actor_12\03-01-04-01-01-02-12.wav,sad
utt_001218,data\RAVDESS\Actor_12\03-01-04-01-02-01-12.wav,sad
utt_001219,data\RAVDESS\Actor_12\03-01-04-01-02-02-12.wav,sad
utt_001220,data\RAVDESS\Actor_12\03-01-04-02-01-01-12.wav,sad
utt_001221,data\RAVDESS\Actor_12\03-01-04-02-01-02-12.wav,sad
utt_001222,data\RAVDESS\Actor_12\03-01-04-02-02-01-12.wav,sad
utt_001223,data\RAVDESS\Actor_12\03-01-04-02-02-02-12.wav,sad
utt_001224,data\RAVDESS\Actor_12\03-01-05-01-01-01-12.wav,angry
utt_001225,data\RAVDESS\Actor_12\03-01-05-01-01-02-12.wav,angry
utt_001226,data\RAVDESS\Actor_12\03-01-05-01-02-01-12.wav,angry
utt_001227,data\RAVDESS\Actor_12\03-01-05-01-02-02-12.wav,angry
utt_001228,data\RAVDESS\Actor_12\03-01-05-02-01-01-12.wav,angry
utt_001229,data\RAVDESS\Actor_12\03-01-05-02-01-02-12.wav,angry
utt_001230,data\RAVDESS\Actor_12\03-01-05-02-02-01-12.wav,angry
utt_001231,data\RAVDESS\Actor_12\03-01-05-02-02-02-12.wav,angry
utt_001232,data\RAVDESS\Actor_12\03-01-06-01-01-01-12.wav,fear
utt_001233,data\RAVDESS\Actor_12\03-01-06-01-01-02-12.wav,fear
utt_001234,data\RAVDESS\Actor_12\03-01-06-01-02-01-12.wav,fear
utt_001235,data\RAVDESS\Actor_12\03-01-06-01-02-02-12.wav,fear
utt_001236,data\RAVDESS\Actor_12\03-01-06-02-01-01-12.wav,fear
utt_001237,data\RAVDESS\Actor_12\03-01-06-02-01-02-12.wav,fear
utt_001238,data\RAVDESS\Actor_12\03-01-06-02-02-01-12.wav,fear
utt_001239,data\RAVDESS\Actor_12\03-01-06-02-02-02-12.wav,fear
utt_001240,data\RAVDESS\Actor_12\03-01-07-01-01-01-12.wav,disgust
utt_001241,data\RAVDESS\Actor_12\03-01-07-01-01-02-12.wav,disgust
utt_001242,data\RAVDESS\Actor_12\03-01-07-01-02-01-12.wav,disgust
utt_001243,data\RAVDESS\Actor_12\03-01-07-01-02-02-12.wav,disgust
utt_001244,data\RAVDESS\Actor_12\03-01-07-02-01-01-12.wav,disgust
utt_001245,data\RAVDESS\Actor_12\03-01-07-02-01-02-12.wav,disgust
utt_001246,data\RAVDESS\Actor_12\03-01-07-02-02-01-12.wav,disgust
utt_001247,data\RAVDESS\Actor_12\03-01-07-02-02-02-12.wav,disgust
utt_001248,data\RAVDESS\Actor_12\03-01-08-01-01-01-12.wav,surprise
utt_001249,data\RAVDESS\Actor_12\03-01-08-01-01-02-12.wav,surprise
utt_001250,data\RAVDESS\Actor_12\03-01-08-01-02-01-12.wav,surprise
utt_001251,data\RAVDESS\Actor_12\03-01-08-01-02-02-12.wav,surprise
utt_001252,data\RAVDESS\Actor_12\03-01-08-02-01-01-12.wav,surprise
utt_001253,data\RAVDESS\Actor_12\03-01-08-02-01-02-12.wav,surprise
utt_001254,data\RAVDESS\Actor_12\03-01-08-02-02-01-12.wav,surprise
utt_001255,data\RAVDESS\Actor_12\03-01-08-02-02-02-12.wav,surprise
utt_001256,data\RAVDESS\Actor_13\03-01-01-01-01-01-13.wav,neutral
utt_001257,data\RAVDESS\Actor_13\03-01-01-01-01-02-13.wav,neutral
utt_001258,data\RAVDESS\Actor_13\03-01-01-01-02-01-13.wav,neutral
utt_001259,data\RAVDESS\Actor_13\03-01-01-01-02-02-13.wav,neutral
utt_001260,data\RAVDESS\Actor_13\03-01-02-01-01-01-13.wav,neutral
utt_001261,data\RAVDESS\Actor_13\03-01-02-01-01-02-13.wav,neutral
utt_001262,data\RAVDESS\Actor_13\03-01-02-01-02-01-13.wav,neutral
utt_001263,data\RAVDESS\Actor_13\03-01-02-01-02-02-13.wav,neutral
utt_001264,data\RAVDESS\Actor_13\03-01-02-02-01-01-13.wav,neutral
utt_001265,data\RAVDESS\Actor_13\03-01-02-02-01-02-13.wav,neutral
utt_001266,data\RAVDESS\Actor_13\03-01-02-02-02-01-13.wav,neutral
utt_001267,data\RAVDESS\Actor_13\03-01-02-02-02-02-13.wav,neutral
utt_001268,data\RAVDESS\Actor_13\03-01-03-01-01-01-13.wav,happy
utt_001269,data\RAVDESS\Actor_13\03-01-03-01-01-02-13.wav,happy
utt_001270,data\RAVDESS\Actor_13\03-01-03-01-02-01-13.wav,happy
utt_001271,data\RAVDESS\Actor_13\03-01-03-01-02-02-13.wav,happy
utt_001272,data\RAVDESS\Actor_13\03-01-03-02-01-01-13.wav,happy
utt_001273,data\RAVDESS\Actor_13\03-01-03-02-01-02-13.wav,happy
utt_001274,data\RAVDESS\Actor_13\03-01-03-02-02-01-13.wav,happy
utt_001275,data\RAVDESS\Actor_13\03-01-03-02-02-02-13.wav,happy
utt_001276,data\RAVDESS\Actor_13\03-01-04-01-01-01-13.wav,sad
utt_001277,data\RAVDESS\Actor_13\03-01-04-01-01-02-13.wav,sad
utt_001278,data\RAVDESS\Actor_13\03-01-04-01-02-01-13.wav,sad
utt_001279,data\RAVDESS\Actor_13\03-01-04-01-02-02-13.wav,sad
utt_001280,data\RAVDESS\Actor_13\03-01-04-02-01-01-13.wav,sad
utt_001281,data\RAVDESS\Actor_13\03-01-04-02-01-02-13.wav,sad
utt_001282,data\RAVDESS\Actor_13\03-01-04-02-02-01-13.wav,sad
utt_001283,data\RAVDESS\Actor_13\03-01-04-02-02-02-13.wav,sad
utt_001284,data\RAVDESS\Actor_13\03-01-05-01-01-01-13.wav,angry
utt_001285,data\RAVDESS\Actor_13\03-01-05-01-01-02-13.wav,angry
utt_001286,data\RAVDESS\Actor_13\03-01-05-01-02-01-13.wav,angry
utt_001287,data\RAVDESS\Actor_13\03-01-05-01-02-02-13.wav,angry
utt_001288,data\RAVDESS\Actor_13\03-01-05-02-01-01-13.wav,angry
utt_001289,data\RAVDESS\Actor_13\03-01-05-02-01-02-13.wav,angry
utt_001290,data\RAVDESS\Actor_13\03-01-05-02-02-01-13.wav,angry
utt_001291,data\RAVDESS\Actor_13\03-01-05-02-02-02-13.wav,angry
utt_001292,data\RAVDESS\Actor_13\03-01-06-01-01-01-13.wav,fear
utt_001293,data\RAVDESS\Actor_13\03-01-06-01-01-02-13.wav,fear
utt_001294,data\RAVDESS\Actor_13\03-01-06-01-02-01-13.wav,fear
utt_001295,data\RAVDESS\Actor_13\03-01-06-01-02-02-13.wav,fear
utt_001296,data\RAVDESS\Actor_13\03-01-06-02-01-01-13.wav,fear
utt_001297,data\RAVDESS\Actor_13\03-01-06-02-01-02-13.wav,fear
utt_001298,data\RAVDESS\Actor_13\03-01-06-02-02-01-13.wav,fear
utt_001299,data\RAVDESS\Actor_13\03-01-06-02-02-02-13.wav,fear
utt_001300,data\RAVDESS\Actor_13\03-01-07-01-01-01-13.wav,disgust
utt_001301,data\RAVDESS\Actor_13\03-01-07-01-01-02-13.wav,disgust
utt_001302,data\RAVDESS\Actor_13\03-01-07-01-02-01-13.wav,disgust
utt_001303,data\RAVDESS\Actor_13\03-01-07-01-02-02-13.wav,disgust
utt_001304,data\RAVDESS\Actor_13\03-01-07-02-01-01-13.wav,disgust
utt_001305,data\RAVDESS\Actor_13\03-01-07-02-01-02-13.wav,disgust
utt_001306,data\RAVDESS\Actor_13\03-01-07-02-02-01-13.wav,disgust
utt_001307,data\RAVDESS\Actor_13\03-01-07-02-02-02-13.wav,disgust
utt_001308,data\RAVDESS\Actor_13\03-01-08-01-01-01-13.wav,surprise
utt_001309,data\RAVDESS\Actor_13\03-01-08-01-01-02-13.wav,surprise
utt_001310,data\RAVDESS\Actor_13\03-01-08-01-02-01-13.wav,surprise
utt_001311,data\RAVDESS\Actor_13\03-01-08-01-02-02-13.wav,surprise
utt_001312,data\RAVDESS\Actor_13\03-01-08-02-01-01-13.wav,surprise
utt_001313,data\RAVDESS\Actor_13\03-01-08-02-01-02-13.wav,surprise
utt_001314,data\RAVDESS\Actor_13\03-01-08-02-02-01-13.wav,surprise
utt_001315,data\RAVDESS\Actor_13\03-01-08-02-02-02-13.wav,surprise
utt_001316,data\RAVDESS\Actor_14\03-01-01-01-01-01-14.wav,neutral
utt_001317,data\RAVDESS\Actor_14\03-01-01-01-01-02-14.wav,neutral
utt_001318,data\RAVDESS\Actor_14\03-01-01-01-02-01-14.wav,neutral
utt_001319,data\RAVDESS\Actor_14\03-01-01-01-02-02-14.wav,neutral
utt_001320,data\RAVDESS\Actor_14\03-01-02-01-01-01-14.wav,neutral
utt_001321,data\RAVDESS\Actor_14\03-01-02-01-01-02-14.wav,neutral
utt_001322,data\RAVDESS\Actor_14\03-01-02-01-02-01-14.wav,neutral
utt_001323,data\RAVDESS\Actor_14\03-01-02-01-02-02-14.wav,neutral
utt_001324,data\RAVDESS\Actor_14\03-01-02-02-01-01-14.wav,neutral
utt_001325,data\RAVDESS\Actor_14\03-01-02-02-01-02-14.wav,neutral
utt_001326,data\RAVDESS\Actor_14\03-01-02-02-02-01-14.wav,neutral
utt_001327,data\RAVDESS\Actor_14\03-01-02-02-02-02-14.wav,neutral
utt_001328,data\RAVDESS\Actor_14\03-01-03-01-01-01-14.wav,happy
utt_001329,data\RAVDESS\Actor_14\03-01-03-01-01-02-14.wav,happy
utt_001330,data\RAVDESS\Actor_14\03-01-03-01-02-01-14.wav,happy
utt_001331,data\RAVDESS\Actor_14\03-01-03-01-02-02-14.wav,happy
utt_001332,data\RAVDESS\Actor_14\03-01-03-02-01-01-14.wav,happy
utt_001333,data\RAVDESS\Actor_14\03-01-03-02-01-02-14.wav,happy
utt_001334,data\RAVDESS\Actor_14\03-01-03-02-02-01-14.wav,happy
utt_001335,data\RAVDESS\Actor_14\03-01-03-02-02-02-14.wav,happy
utt_001336,data\RAVDESS\Actor_14\03-01-04-01-01-01-14.wav,sad
utt_001337,data\RAVDESS\Actor_14\03-01-04-01-01-02-14.wav,sad
utt_001338,data\RAVDESS\Actor_14\03-01-04-01-02-01-14.wav,sad
utt_001339,data\RAVDESS\Actor_14\03-01-04-01-02-02-14.wav,sad
utt_001340,data\RAVDESS\Actor_14\03-01-04-02-01-01-14.wav,sad
utt_001341,data\RAVDESS\Actor_14\03-01-04-02-01-02-14.wav,sad
utt_001342,data\RAVDESS\Actor_14\03-01-04-02-02-01-14.wav,sad
utt_001343,data\RAVDESS\Actor_14\03-01-04-02-02-02-14.wav,sad
utt_001344,data\RAVDESS\Actor_14\03-01-05-01-01-01-14.wav,angry
utt_001345,data\RAVDESS\Actor_14\03-01-05-01-01-02-14.wav,angry
utt_001346,data\RAVDESS\Actor_14\03-01-05-01-02-01-14.wav,angry
utt_001347,data\RAVDESS\Actor_14\03-01-05-01-02-02-14.wav,angry
utt_001348,data\RAVDESS\Actor_14\03-01-05-02-01-01-14.wav,angry
utt_001349,data\RAVDESS\Actor_14\03-01-05-02-01-02-14.wav,angry
utt_001350,data\RAVDESS\Actor_14\03-01-05-02-02-01-14.wav,angry
utt_001351,data\RAVDESS\Actor_14\03-01-05-02-02-02-14.wav,angry
utt_001352,data\RAVDESS\Actor_14\03-01-06-01-01-01-14.wav,fear
utt_001353,data\RAVDESS\Actor_14\03-01-06-01-01-02-14.wav,fear
utt_001354,data\RAVDESS\Actor_14\03-01-06-01-02-01-14.wav,fear
utt_001355,data\RAVDESS\Actor_14\03-01-06-01-02-02-14.wav,fear
utt_001356,data\RAVDESS\Actor_14\03-01-06-02-01-01-14.wav,fear
utt_001357,data\RAVDESS\Actor_14\03-01-06-02-01-02-14.wav,fear
utt_001358,data\RAVDESS\Actor_14\03-01-06-02-02-01-14.wav,fear
utt_001359,data\RAVDESS\Actor_14\03-01-06-02-02-02-14.wav,fear
utt_001360,data\RAVDESS\Actor_14\03-01-07-01-01-01-14.wav,disgust
utt_001361,data\RAVDESS\Actor_14\03-01-07-01-01-02-14.wav,disgust
utt_001362,data\RAVDESS\Actor_14\03-01-07-01-02-01-14.wav,disgust
utt_001363,data\RAVDESS\Actor_14\03-01-07-01-02-02-14.wav,disgust
utt_001364,data\RAVDESS\Actor_14\03-01-07-02-01-01-14.wav,disgust
utt_001365,data\RAVDESS\Actor_14\03-01-07-02-01-02-14.wav,disgust
utt_001366,data\RAVDESS\Actor_14\03-01-07-02-02-01-14.wav,disgust
utt_001367,data\RAVDESS\Actor_14\03-01-07-02-02-02-14.wav,disgust
utt_001368,data\RAVDESS\Actor_14\03-01-08-01-01-01-14.wav,surprise
utt_001369,data\RAVDESS\Actor_14\03-01-08-01-01-02-14.wav,surprise
utt_001370,data\RAVDESS\Actor_14\03-01-08-01-02-01-14.wav,surprise
utt_001371,data\RAVDESS\Actor_14\03-01-08-01-02-02-14.wav,surprise
utt_001372,data\RAVDESS\Actor_14\03-01-08-02-01-01-14.wav,surprise
utt_001373,data\RAVDESS\Actor_14\03-01-08-02-01-02-14.wav,surprise
utt_001374,data\RAVDESS\Actor_14\03-01-08-02-02-01-14.wav,surprise
utt_001375,data\RAVDESS\Actor_14\03-01-08-02-02-02-14.wav,surprise
utt_001376,data\RAVDESS\Actor_15\03-01-01-01-01-01-15.wav,neutral
utt_001377,data\RAVDESS\Actor_15\03-01-01-01-01-02-15.wav,neutral
utt_001378,data\RAVDESS\Actor_15\03-01-01-01-02-01-15.wav,neutral
utt_001379,data\RAVDESS\Actor_15\03-01-01-01-02-02-15.wav,neutral
utt_001380,data\RAVDESS\Actor_15\03-01-02-01-01-01-15.wav,neutral
utt_001381,data\RAVDESS\Actor_15\03-01-02-01-01-02-15.wav,neutral
utt_001382,data\RAVDESS\Actor_15\03-01-02-01-02-01-15.wav,neutral
utt_001383,data\RAVDESS\Actor_15\03-01-02-01-02-02-15.wav,neutral
utt_001384,data\RAVDESS\Actor_15\03-01-02-02-01-01-15.wav,neutral
utt_001385,data\RAVDESS\Actor_15\03-01-02-02-01-02-15.wav,neutral
utt_001386,data\RAVDESS\Actor_15\03-01-02-02-02-01-15.wav,neutral
utt_001387,data\RAVDESS\Actor_15\03-01-02-02-02-02-15.wav,neutral
utt_001388,data\RAVDESS\Actor_15\03-01-03-01-01-01-15.wav,happy
utt_001389,data\RAVDESS\Actor_15\03-01-03-01-01-02-15.wav,happy
utt_001390,data\RAVDESS\Actor_15\03-01-03-01-02-01-15.wav,happy
utt_001391,data\RAVDESS\Actor_15\03-01-03-01-02-02-15.wav,happy
utt_001392,data\RAVDESS\Actor_15\03-01-03-02-01-01-15.wav,happy
utt_001393,data\RAVDESS\Actor_15\03-01-03-02-01-02-15.wav,happy
utt_001394,data\RAVDESS\Actor_15\03-01-03-02-02-01-15.wav,happy
utt_001395,data\RAVDESS\Actor_15\03-01-03-02-02-02-15.wav,happy
utt_001396,data\RAVDESS\Actor_15\03-01-04-01-01-01-15.wav,sad
utt_001397,data\RAVDESS\Actor_15\03-01-04-01-01-02-15.wav,sad
utt_001398,data\RAVDESS\Actor_15\03-01-04-01-02-01-15.wav,sad
utt_001399,data\RAVDESS\Actor_15\03-01-04-01-02-02-15.wav,sad
utt_001400,data\RAVDESS\Actor_15\03-01-04-02-01-01-15.wav,sad
utt_001401,data\RAVDESS\Actor_15\03-01-04-02-01-02-15.wav,sad
utt_001402,data\RAVDESS\Actor_15\03-01-04-02-02-01-15.wav,sad
utt_001403,data\RAVDESS\Actor_15\03-01-04-02-02-02-15.wav,sad
utt_001404,data\RAVDESS\Actor_15\03-01-05-01-01-01-15.wav,angry
utt_001405,data\RAVDESS\Actor_15\03-01-05-01-01-02-15.wav,angry
utt_001406,data\RAVDESS\Actor_15\03-01-05-01-02-01-15.wav,angry
utt_001407,data\RAVDESS\Actor_15\03-01-05-01-02-02-15.wav,angry
utt_001408,data\RAVDESS\Actor_15\03-01-05-02-01-01-15.wav,angry
utt_001409,data\RAVDESS\Actor_15\03-01-05-02-01-02-15.wav,angry
utt_001410,data\RAVDESS\Actor_15\03-01-05-02-02-01-15.wav,angry
utt_001411,data\RAVDESS\Actor_15\03-01-05-02-02-02-15.wav,angry
utt_001412,data\RAVDESS\Actor_15\03-01-06-01-01-01-15.wav,fear
utt_001413,data\RAVDESS\Actor_15\03-01-06-01-01-02-15.wav,fear
utt_001414,data\RAVDESS\Actor_15\03-01-06-01-02-01-15.wav,fear
utt_001415,data\RAVDESS\Actor_15\03-01-06-01-02-02-15.wav,fear
utt_001416,data\RAVDESS\Actor_15\03-01-06-02-01-01-15.wav,fear
utt_001417,data\RAVDESS\Actor_15\03-01-06-02-01-02-15.wav,fear
utt_001418,data\RAVDESS\Actor_15\03-01-06-02-02-01-15.wav,fear
utt_001419,data\RAVDESS\Actor_15\03-01-06-02-02-02-15.wav,fear
utt_001420,data\RAVDESS\Actor_15\03-01-07-01-01-01-15.wav,disgust
utt_001421,data\RAVDESS\Actor_15\03-01-07-01-01-02-15.wav,disgust
utt_001422,data\RAVDESS\Actor_15\03-01-07-01-02-01-15.wav,disgust
utt_001423,data\RAVDESS\Actor_15\03-01-07-01-02-02-15.wav,disgust
utt_001424,data\RAVDESS\Actor_15\03-01-07-02-01-01-15.wav,disgust
utt_001425,data\RAVDESS\Actor_15\03-01-07-02-01-02-15.wav,disgust
utt_001426,data\RAVDESS\Actor_15\03-01-07-02-02-01-15.wav,disgust
utt_001427,data\RAVDESS\Actor_15\03-01-07-02-02-02-15.wav,disgust
utt_001428,data\RAVDESS\Actor_15\03-01-08-01-01-01-15.wav,surprise
utt_001429,data\RAVDESS\Actor_15\03-01-08-01-01-02-15.wav,surprise
utt_001430,data\RAVDESS\Actor_15\03-01-08-01-02-01-15.wav,surprise
utt_001431,data\RAVDESS\Actor_15\03-01-08-01-02-02-15.wav,surprise
utt_001432,data\RAVDESS\Actor_15\03-01-08-02-01-01-15.wav,surprise
utt_001433,data\RAVDESS\Actor_15\03-01-08-02-01-02-15.wav,surprise
utt_001434,data\RAVDESS\Actor_15\03-01-08-02-02-01-15.wav,surprise
utt_001435,data\RAVDESS\Actor_15\03-01-08-02-02-02-15.wav,surprise
utt_001436,data\RAVDESS\Actor_16\03-01-01-01-01-01-16.wav,neutral
utt_001437,data\RAVDESS\Actor_16\03-01-01-01-01-02-16.wav,neutral
utt_001438,data\RAVDESS\Actor_16\03-01-01-01-02-01-16.wav,neutral
utt_001439,data\RAVDESS\Actor_16\03-01-01-01-02-02-16.wav,neutral
utt_001440,data\RAVDESS\Actor_16\03-01-02-01-01-01-16.wav,neutral
utt_001441,data\RAVDESS\Actor_16\03-01-02-01-01-02-16.wav,neutral
utt_001442,data\RAVDESS\Actor_16\03-01-02-01-02-01-16.wav,neutral
utt_001443,data\RAVDESS\Actor_16\03-01-02-01-02-02-16.wav,neutral
utt_001444,data\RAVDESS\Actor_16\03-01-02-02-01-01-16.wav,neutral
utt_001445,data\RAVDESS\Actor_16\03-01-02-02-01-02-16.wav,neutral
utt_001446,data\RAVDESS\Actor_16\03-01-02-02-02-01-16.wav,neutral
utt_001447,data\RAVDESS\Actor_16\03-01-02-02-02-02-16.wav,neutral
utt_001448,data\RAVDESS\Actor_16\03-01-03-01-01-01-16.wav,happy
utt_001449,data\RAVDESS\Actor_16\03-01-03-01-01-02-16.wav,happy
utt_001450,data\RAVDESS\Actor_16\03-01-03-01-02-01-16.wav,happy
utt_001451,data\RAVDESS\Actor_16\03-01-03-01-02-02-16.wav,happy
utt_001452,data\RAVDESS\Actor_16\03-01-03-02-01-01-16.wav,happy
utt_001453,data\RAVDESS\Actor_16\03-01-03-02-01-02-16.wav,happy
utt_001454,data\RAVDESS\Actor_16\03-01-03-02-02-01-16.wav,happy
utt_001455,data\RAVDESS\Actor_16\03-01-03-02-02-02-16.wav,happy
utt_001456,data\RAVDESS\Actor_16\03-01-04-01-01-01-16.wav,sad
utt_001457,data\RAVDESS\Actor_16\03-01-04-01-01-02-16.wav,sad
utt_001458,data\RAVDESS\Actor_16\03-01-04-01-02-01-16.wav,sad
utt_001459,data\RAVDESS\Actor_16\03-01-04-01-02-02-16.wav,sad
utt_001460,data\RAVDESS\Actor_16\03-01-04-02-01-01-16.wav,sad
utt_001461,data\RAVDESS\Actor_16\03-01-04-02-01-02-16.wav,sad
utt_001462,data\RAVDESS\Actor_16\03-01-04-02-02-01-16.wav,sad
utt_001463,data\RAVDESS\Actor_16\03-01-04-02-02-02-16.wav,sad
utt_001464,data\RAVDESS\Actor_16\03-01-05-01-01-01-16.wav,angry
utt_001465,data\RAVDESS\Actor_16\03-01-05-01-01-02-16.wav,angry
utt_001466,data\RAVDESS\Actor_16\03-01-05-01-02-01-16.wav,angry
utt_001467,data\RAVDESS\Actor_16\03-01-05-01-02-02-16.wav,angry
utt_001468,data\RAVDESS\Actor_16\03-01-05-02-01-01-16.wav,angry
utt_001469,data\RAVDESS\Actor_16\03-01-05-02-01-02-16.wav,angry
utt_001470,data\RAVDESS\Actor_16\03-01-05-02-02-01-16.wav,angry
utt_001471,data\RAVDESS\Actor_16\03-01-05-02-02-02-16.wav,angry
utt_001472,data\RAVDESS\Actor_16\03-01-06-01-01-01-16.wav,fear
utt_001473,data\RAVDESS\Actor_16\03-01-06-01-01-02-16.wav,fear
utt_001474,data\RAVDESS\Actor_16\03-01-06-01-02-01-16.wav,fear
utt_001475,data\RAVDESS\Actor_16\03-01-06-01-02-02-16.wav,fear
utt_001476,data\RAVDESS\Actor_16\03-01-06-02-01-01-16.wav,fear
utt_001477,data\RAVDESS\Actor_16\03-01-06-02-01-02-16.wav,fear
utt_001478,data\RAVDESS\Actor_16\03-01-06-02-02-01-16.wav,fear
utt_001479,data\RAVDESS\Actor_16\03-01-06-02-02-02-16.wav,fear
utt_001480,data\RAVDESS\Actor_16\03-01-07-01-01-01-16.wav,disgust
utt_001481,data\RAVDESS\Actor_16\03-01-07-01-01-02-16.wav,disgust
utt_001482,data\RAVDESS\Actor_16\03-01-07-01-02-01-16.wav,disgust
utt_001483,data\RAVDESS\Actor_16\03-01-07-01-02-02-16.wav,disgust
utt_001484,data\RAVDESS\Actor_16\03-01-07-02-01-01-16.wav,disgust
utt_001485,data\RAVDESS\Actor_16\03-01-07-02-01-02-16.wav,disgust
utt_001486,data\RAVDESS\Actor_16\03-01-07-02-02-01-16.wav,disgust
utt_001487,data\RAVDESS\Actor_16\03-01-07-02-02-02-16.wav,disgust
utt_001488,data\RAVDESS\Actor_16\03-01-08-01-01-01-16.wav,surprise
utt_001489,data\RAVDESS\Actor_16\03-01-08-01-01-02-16.wav,surprise
utt_001490,data\RAVDESS\Actor_16\03-01-08-01-02-01-16.wav,surprise
utt_001491,data\RAVDESS\Actor_16\03-01-08-01-02-02-16.wav,surprise
utt_001492,data\RAVDESS\Actor_16\03-01-08-02-01-01-16.wav,surprise
utt_001493,data\RAVDESS\Actor_16\03-01-08-02-01-02-16.wav,surprise
